Incident_ID,Location_ID,Location_Name,City,State,Country,Latitude,Longitude
INC00609,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00610,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00611,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC00612,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC00613,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00614,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC00615,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00616,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00617,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC00618,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC00619,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC00620,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC00621,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC00622,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC00623,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC00624,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00625,LOC0087,Bhopal Site 6,Bhopal,Madhya Pradesh,India,23.223501,77.314552
INC00626,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC00627,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC00628,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC00629,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC00630,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00631,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC00632,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00633,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC00634,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC00635,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC00636,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC00637,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00638,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00639,LOC0085,Lucknow Site 6,Lucknow,Uttar Pradesh,India,26.834169,80.942939
INC00640,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC00641,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC00642,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC00643,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00644,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC00645,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC00646,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00647,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC00648,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00649,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00650,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC00651,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC00652,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC00653,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00654,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00655,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00656,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC00657,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00658,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC00659,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00660,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00661,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00662,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC00663,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00664,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC00665,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC00666,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC00667,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00668,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00669,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC00670,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00671,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00672,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC00673,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC00674,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC00675,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC00676,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC00677,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00678,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC00679,LOC0055,Lucknow Site 4,Lucknow,Uttar Pradesh,India,26.913925,80.808014
INC00680,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00681,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00682,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00683,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00684,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00685,LOC0016,Delhi Site 2,Delhi,Delhi,India,28.785232,77.176487
INC00686,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC00687,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC00688,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00689,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00690,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC00691,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC00692,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC00693,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00694,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC00695,LOC0043,Kochi Site 3,Kochi,Kerala,India,9.835533,76.306258
INC00696,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00697,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC00698,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00699,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00700,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00701,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00702,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC00703,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00704,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC00705,LOC0049,Kolkata Site 4,Kolkata,West Bengal,India,22.466784,88.28412
INC00706,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00707,LOC0001,Delhi Site 1,Delhi,Delhi,India,28.638277,77.125801
INC00708,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC00709,LOC0025,Lucknow Site 2,Lucknow,Uttar Pradesh,India,26.901013,80.951606
INC00710,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC00711,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00712,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC00713,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00714,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00715,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00716,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00717,LOC0062,Mumbai Site 5,Mumbai,Maharashtra,India,19.0936,72.986435
INC00718,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC00719,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC00720,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC00721,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00722,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC00723,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC00724,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC00725,LOC0082,Pune Site 6,Pune,Maharashtra,India,18.690678,73.790989
INC00726,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00727,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00728,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00729,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC00730,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00731,LOC0047,Mumbai Site 4,Mumbai,Maharashtra,India,19.042136,72.871323
INC00732,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00733,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC00734,LOC0015,Chandigarh Site 1,Chandigarh,Chandigarh,India,30.766319,76.813866
INC00735,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00736,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC00737,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC00738,LOC0011,Patna Site 1,Patna,Bihar,India,25.579311,85.083126
INC00739,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC00740,LOC0088,Kochi Site 6,Kochi,Kerala,India,9.828965,76.281107
INC00741,LOC0100,Lucknow Site 7,Lucknow,Uttar Pradesh,India,26.84629,80.933125
INC00742,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00743,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC00744,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC00745,LOC0086,Patna Site 6,Patna,Bihar,India,25.541717,85.173286
INC00746,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00747,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC00748,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC00749,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC00750,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC00751,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC00752,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00753,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00754,LOC0079,Kolkata Site 6,Kolkata,West Bengal,India,22.583022,88.442519
INC00755,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00756,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC00757,LOC0018,Bengaluru Site 2,Bengaluru,Karnataka,India,13.020878,77.684918
INC00758,LOC0046,Delhi Site 4,Delhi,Delhi,India,28.667131,77.201121
INC00759,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC00760,LOC0004,Kolkata Site 1,Kolkata,West Bengal,India,22.582827,88.338601
INC00761,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00762,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00763,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00764,LOC0050,Chennai Site 4,Chennai,Tamil Nadu,India,13.114682,80.198262
INC00765,LOC0003,Bengaluru Site 1,Bengaluru,Karnataka,India,12.815517,77.490426
INC00766,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC00767,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00768,LOC0096,Hyderabad Site 7,Hyderabad,Telangana,India,17.522893,78.472338
INC00769,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC00770,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00771,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00772,LOC0037,Pune Site 3,Pune,Maharashtra,India,18.446844,73.896473
INC00773,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00774,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC00775,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC00776,LOC0066,Hyderabad Site 5,Hyderabad,Telangana,India,17.353815,78.376565
INC00777,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC00778,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00779,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00780,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC00781,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00782,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00783,LOC0013,Kochi Site 1,Kochi,Kerala,India,9.896934,76.239129
INC00784,LOC0074,Bhubaneswar Site 5,Bhubaneswar,Odisha,India,20.247132,85.813237
INC00785,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00786,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00787,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC00788,LOC0080,Chennai Site 6,Chennai,Tamil Nadu,India,13.042756,80.175904
INC00789,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00790,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00791,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00792,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00793,LOC0073,Kochi Site 5,Kochi,Kerala,India,9.866165,76.234071
INC00794,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00795,LOC0038,Ahmedabad Site 3,Ahmedabad,Gujarat,India,23.033894,72.626639
INC00796,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00797,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00798,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00799,LOC0072,Bhopal Site 5,Bhopal,Madhya Pradesh,India,23.089336,77.434017
INC00800,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC00801,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00802,LOC0094,Kolkata Site 7,Kolkata,West Bengal,India,22.587259,88.265942
INC00803,LOC0095,Chennai Site 7,Chennai,Tamil Nadu,India,12.973247,80.402774
INC00804,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC00805,LOC0036,Hyderabad Site 3,Hyderabad,Telangana,India,17.282945,78.396037
INC00806,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00807,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00808,LOC0078,Bengaluru Site 6,Bengaluru,Karnataka,India,12.967297,77.736034
INC00809,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00810,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00811,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00812,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00813,LOC0045,Chandigarh Site 3,Chandigarh,Chandigarh,India,30.77176,76.815122
INC00814,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00815,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC00816,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00817,LOC0091,Delhi Site 7,Delhi,Delhi,India,28.71838,77.226551
INC00818,LOC0002,Mumbai Site 1,Mumbai,Maharashtra,India,19.136036,72.952945
INC00819,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC00820,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC00821,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC00822,LOC0081,Hyderabad Site 6,Hyderabad,Telangana,India,17.307791,78.428682
INC00823,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00824,LOC0007,Pune Site 1,Pune,Maharashtra,India,18.525682,73.946879
INC00825,LOC0042,Bhopal Site 3,Bhopal,Madhya Pradesh,India,23.230856,77.382061
INC00826,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC00827,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC00828,LOC0009,Jaipur Site 1,Jaipur,Rajasthan,India,26.9419,75.710589
INC00829,LOC0005,Chennai Site 1,Chennai,Tamil Nadu,India,13.081356,80.202456
INC00830,LOC0044,Bhubaneswar Site 3,Bhubaneswar,Odisha,India,20.258548,85.8255
INC00831,LOC0077,Mumbai Site 6,Mumbai,Maharashtra,India,18.942025,72.838795
INC00832,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC00833,LOC0033,Bengaluru Site 3,Bengaluru,Karnataka,India,13.028498,77.658068
INC00834,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC00835,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC00836,LOC0030,Chandigarh Site 2,Chandigarh,Chandigarh,India,30.664034,76.856862
INC00837,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00838,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC00839,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
INC00840,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00841,LOC0034,Kolkata Site 3,Kolkata,West Bengal,India,22.544702,88.326912
INC00842,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00843,LOC0061,Delhi Site 5,Delhi,Delhi,India,28.53202,77.223342
INC00844,LOC0065,Chennai Site 5,Chennai,Tamil Nadu,India,13.03152,80.196574
INC00845,LOC0059,Bhubaneswar Site 4,Bhubaneswar,Odisha,India,20.314714,85.826248
INC00846,LOC0093,Bengaluru Site 7,Bengaluru,Karnataka,India,13.005901,77.71746
INC00847,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00848,LOC0099,Jaipur Site 7,Jaipur,Rajasthan,India,26.963866,75.755732
INC00849,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC00850,LOC0014,Bhubaneswar Site 1,Bhubaneswar,Odisha,India,20.338685,85.853736
INC00851,LOC0083,Ahmedabad Site 6,Ahmedabad,Gujarat,India,23.089579,72.499166
INC00852,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00853,LOC0010,Lucknow Site 1,Lucknow,Uttar Pradesh,India,26.916976,80.942206
INC00854,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00855,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC00856,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00857,LOC0053,Ahmedabad Site 4,Ahmedabad,Gujarat,India,22.947811,72.554965
INC00858,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00859,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00860,LOC0052,Pune Site 4,Pune,Maharashtra,India,18.491899,73.915701
INC00861,LOC0089,Bhubaneswar Site 6,Bhubaneswar,Odisha,India,20.422427,85.837299
INC00862,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00863,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00864,LOC0032,Mumbai Site 3,Mumbai,Maharashtra,India,19.08902,72.924598
INC00865,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00866,LOC0026,Patna Site 2,Patna,Bihar,India,25.61723,85.188103
INC00867,LOC0088,Kochi Site 6,Kochi,Kerala,India,9.828965,76.281107
INC00868,LOC0064,Kolkata Site 5,Kolkata,West Bengal,India,22.689664,88.268799
INC00869,LOC0022,Pune Site 2,Pune,Maharashtra,India,18.467159,73.875273
INC00870,LOC0076,Delhi Site 6,Delhi,Delhi,India,28.601209,77.126148
INC00871,LOC0025,Lucknow Site 2,Lucknow,Uttar Pradesh,India,26.901013,80.951606
INC00872,LOC0027,Bhopal Site 2,Bhopal,Madhya Pradesh,India,23.143328,77.387026
INC00873,LOC0035,Chennai Site 3,Chennai,Tamil Nadu,India,13.151338,80.255396
INC00874,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00875,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00876,LOC0057,Bhopal Site 4,Bhopal,Madhya Pradesh,India,23.212368,77.296915
INC00877,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC00878,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00879,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00880,LOC0031,Delhi Site 3,Delhi,Delhi,India,28.47927,77.182209
INC00881,LOC0023,Ahmedabad Site 2,Ahmedabad,Gujarat,India,23.031835,72.588895
INC00882,LOC0092,Mumbai Site 7,Mumbai,Maharashtra,India,19.043126,72.966203
INC00883,LOC0039,Jaipur Site 3,Jaipur,Rajasthan,India,26.87822,75.799983
INC00884,LOC0041,Patna Site 3,Patna,Bihar,India,25.630642,85.084646
INC00885,LOC0068,Ahmedabad Site 5,Ahmedabad,Gujarat,India,22.904835,72.490154
INC00886,LOC0079,Kolkata Site 6,Kolkata,West Bengal,India,22.583022,88.442519
INC00887,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00888,LOC0056,Patna Site 4,Patna,Bihar,India,25.628854,85.156619
INC00889,LOC0098,Ahmedabad Site 7,Ahmedabad,Gujarat,India,22.933936,72.499822
INC00890,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00891,LOC0021,Hyderabad Site 2,Hyderabad,Telangana,India,17.44446,78.530152
INC00892,LOC0017,Mumbai Site 2,Mumbai,Maharashtra,India,19.035021,72.812598
INC00893,LOC0040,Lucknow Site 3,Lucknow,Uttar Pradesh,India,26.896747,80.921452
INC00894,LOC0084,Jaipur Site 6,Jaipur,Rajasthan,India,26.986926,75.818096
INC00895,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC00896,LOC0071,Patna Site 5,Patna,Bihar,India,25.627253,85.058437
INC00897,LOC0070,Lucknow Site 5,Lucknow,Uttar Pradesh,India,27.006438,81.179309
INC00898,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00899,LOC0060,Chandigarh Site 4,Chandigarh,Chandigarh,India,30.861442,76.760252
INC00900,LOC0019,Kolkata Site 2,Kolkata,West Bengal,India,22.563484,88.296687
INC00901,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC00902,LOC0020,Chennai Site 2,Chennai,Tamil Nadu,India,13.016742,80.322747
INC00903,LOC0008,Ahmedabad Site 1,Ahmedabad,Gujarat,India,23.059901,72.502657
INC00904,LOC0097,Pune Site 7,Pune,Maharashtra,India,18.489745,73.973616
INC00905,LOC0090,Chandigarh Site 6,Chandigarh,Chandigarh,India,30.723809,76.802266
INC00906,LOC0069,Jaipur Site 5,Jaipur,Rajasthan,India,26.937481,75.85435
INC00907,LOC0063,Bengaluru Site 5,Bengaluru,Karnataka,India,13.038409,77.62315
INC00908,LOC0024,Jaipur Site 2,Jaipur,Rajasthan,India,26.982114,75.805188
INC00909,LOC0058,Kochi Site 4,Kochi,Kerala,India,9.93697,76.224941
INC00910,LOC0075,Chandigarh Site 5,Chandigarh,Chandigarh,India,30.818578,76.791964
INC00911,LOC0054,Jaipur Site 4,Jaipur,Rajasthan,India,26.836398,75.760177
INC00912,LOC0029,Bhubaneswar Site 2,Bhubaneswar,Odisha,India,20.274089,85.944095
